date_no,date,Hour,Turbidity,sdi,ph,temp,cf,cp,qc,qp,pf,pc,pp,sspn,qspn,dpn,wtcn,stcn,rec,dp,day,to,cfo,cpo,qco,qpo,pfo,pco,ppo,conf,cfave,fop ave,pop,dpo,ndp,sfx,ssp,ssr,tcf,aspn
42717.00,13-12-2016 00:00,0.625,0.06,1.75,7.68,28.3,48700,459,340,180,45.35,43.97,0.98,0.55861509,173.9847952,1.409321962,3.54E-09,1.91E-08,0.346153846,1.38,970.0260417,28.3,31942.96875,214.185721,1496.9724,792.5148,657.575,637.565,14.21,1.227440338,39208.08836,473.4989063,2.485742825,20.01,162.3468365,8.1515808,0.546279428,99.45372057,1.104325138,0.179216176
42718.00,14-12-2016 00:00,0.791666667,0.06,2.22,7.65,28.12,48770,451,340,180,45.5,44.12,0.96,0.551039211,172.7917268,1.406866222,3.51E-09,1.89E-08,0.346153846,1.38,971.0329861,28.12,31988.63281,210.4526365,1496.9724,792.5148,659.75,639.74,13.92,1.227440338,39264.13828,473.9201658,2.440950089,20.01,164.3457843,8.1515808,0.535991991,99.46400801,1.098425413,0.176785666
42719.00,15-12-2016 00:00,0.958333333,0.06,2.31,7.67,28.19,48750,447,340,179,45.6,44.22,0.96,0.542693588,169.4521343,1.410116236,3.44E-09,1.86E-08,0.344894027,1.38,972.0399306,28.19,31975.58594,208.5860943,1496.9724,788.11194,661.2,641.19,13.92,1.226342681,39213.02577,473.388077,2.41985875,20.01,166.3067817,8.10629424,0.531930628,99.46806937,1.100716833,0.174108204
42720.00,16-12-2016 00:00,0.125,0.6,2.22,7.67,28.08,48900,441,342,179,45.7,44.32,0.97,0.536029659,169.5993565,1.399481062,3.45E-09,1.83E-08,0.343570058,1.38,973.0052083,28.08,32073.4375,205.7862809,1505.77812,788.11194,662.65,642.64,14.065,1.225192054,39296.12078,474.2589786,2.386498828,20.01,166.7075202,8.10629424,0.523680905,99.4763191,1.097117694,0.171970267
42721.00,17-12-2016 00:00,0.291666667,0.05,2.6,7.68,27.92,48790,438,341,179,45.78,44.4,0.97,0.535876241,168.1229381,1.401855002,3.41E-09,1.83E-08,0.344230769,1.38,974.0121528,27.92,32001.67969,204.3863742,1501.37526,788.11194,663.81,643.8,14.065,1.225765887,39226.5673,473.1337092,2.369001219,20.01,168.975292,8.10629424,0.521040683,99.47895932,1.091898914,0.171921047
42722.00,18-12-2016 00:00,0.458333333,0.05,2.02,7.63,28.02,48770,439,341,179,45.65,44.27,0.97,0.535719565,169.4630566,1.403217084,3.44E-09,1.83E-08,0.344230769,1.38,975.0190972,28.02,31988.63281,204.8530098,1501.37526,788.11194,661.925,641.915,14.065,1.225765887,39210.57488,473.0901059,2.375200056,20.01,167.1400942,8.10629424,0.52244327,99.47755673,1.095158386,0.171870782
42723.00,19-12-2016 00:00,0.625,0.07,2.66,7.72,28,48840,442,343,178,45.8,44.42,1.02,0.536901617,166.9246439,1.396129537,3.39E-09,1.84E-08,0.341650672,1.38,976.0260417,28,32034.29688,206.2529165,1510.18098,783.70908,664.1,644.09,14.79,1.223529263,39194.89964,472.8618436,2.391275951,20.01,168.8344323,8.06100768,0.526223867,99.47377613,1.094505887,0.17225001
42724.00,20-12-2016 00:00,0.791666667,0.06,2.42,7.79,28.2,48960,446,341,179,45.9,44.52,1.03,0.539262747,167.9520819,1.405668832,3.42E-09,1.85E-08,0.344230769,1.38,977.0329861,28.2,32112.57813,208.1194587,1501.37526,788.11194,665.55,645.54,14.935,1.225765887,39362.50282,475.2823166,2.414524232,20.01,167.7422076,8.10629424,0.528725167,99.47127483,1.101044482,0.173007513
42725.00,21-12-2016 00:00,0.958333333,0.06,2.42,7.68,28.18,49300,460,343,177,47,45.63,1.02,0.548017337,153.1960677,1.390687722,3.13E-09,1.88E-08,0.340384615,1.37,978.0399306,28.18,32334.375,214.6523565,1510.18098,779.30622,681.5,661.635,14.79,1.222435873,39526.69993,477.3148078,2.490167385,19.865,181.9528596,8.01572112,0.54305661,99.45694339,1.10038926,0.175816181
42726.00,22-12-2016 00:00,0.125,0.07,2.5,7.71,28.01,49620,449,337,180,46.6,45.22,0.96,0.539450162,167.1570625,1.419208156,3.44E-09,1.85E-08,0.348162476,1.38,979.0052083,28.01,32591.09375,209.5193654,1483.76382,792.5148,675.7,655.69,13.92,1.229196062,40060.84409,483.7609753,2.429235477,20.01,170.4432602,8.1515808,0.523002873,99.47699713,1.094832099,0.17306764
42727.00,23-12-2016 00:00,0.458333333,0.06,2.42,7.78,28.08,49510,488,337,180,46.15,44.77,0.95,0.587242491,171.2594179,1.420172572,3.52E-09,2.01E-08,0.348162476,1.38,980.0190972,28.08,32471.36719,227.7181521,1483.76382,792.5148,669.175,649.165,13.775,1.229196062,39913.67667,482.0220193,2.640900173,20.01,166.0138808,8.1515808,0.570526624,99.42947338,1.097117694,0.188400485
42728.00,24-12-2016 00:00,0.625,0.07,2.66,7.74,28.08,49100,494,341,180,46.62,45.24,0.96,0.600540606,159.9109522,1.401754528,3.26E-09,2.06E-08,0.345489443,1.38,981.0260417,28.08,32203.90625,230.5179655,1501.37526,792.5148,675.99,655.98,13.92,1.226861117,39509.7204,476.9429221,2.673377743,20.01,177.7954556,8.1515808,0.583446208,99.41655379,1.097117694,0.192666817
42729.00,25-12-2016 00:00,0.791666667,0.06,2.66,7.72,28.14,48920,478,341,181,46.31,44.93,0.96,0.584888174,163.5539611,1.400295661,3.33E-09,2.00E-08,0.346743295,1.38,982.0329861,28.14,32086.48438,223.0517965,1501.37526,796.91766,671.495,651.485,13.92,1.227954849,39400.75409,475.668352,2.587286791,20.01,174.4889348,8.19686736,0.566110476,99.43388952,1.099079726,0.187645168
42730.00,26-12-2016 00:00,0.958333333,0.06,2.31,7.69,28.2,48710,469,339,181,46.2,44.81,0.95,0.574761943,163.2803962,1.420472112,3.32E-09,1.97E-08,0.348076923,1.39,983.0399306,28.2,31949.49219,218.8520765,1492.56954,796.91766,669.9,649.745,13.775,1.229121139,39269.79623,474.1171766,2.539067312,20.155,174.4693907,8.19686736,0.557303825,99.44269617,1.101044482,0.184396447
42731.00,27-12-2016 00:00,0.625,0.05,2.12,7.82,28.17,48810,465,337,181,46.54,45.16,1.03,0.568661593,161.2213827,1.419085622,3.28E-09,1.95E-08,0.349420849,1.38,987.0260417,28.17,32014.72656,216.9855343,1483.76382,796.91766,674.83,654.82,14.935,1.230299545,39387.70351,475.5517083,2.517156716,20.01,176.8554484,8.19686736,0.550896638,99.44910336,1.100061763,0.182439319
42732.00,28-12-2016 00:00,0.791666667,0.07,2.42,7.85,28.27,48950,464,335,180,46.69,45.31,1.03,0.560988959,159.3439156,1.432172766,3.25E-09,1.92E-08,0.349514563,1.38,988.0329861,28.27,32106.05469,216.5188987,1474.9581,792.5148,677.005,656.995,14.935,1.230381833,39502.70642,477.1556951,2.512576299,20.01,177.4218812,8.1515808,0.548111556,99.45188844,1.103340145,0.179977766
42733.00,29-12-2016 00:00,0.958333333,0.06,2.5,7.91,28.18,49200,467,338,179,46.77,45.39,1.02,0.561452362,158.7876644,1.419223171,3.25E-09,1.92E-08,0.34622824,1.38,989.0399306,28.18,32269.14063,217.9188054,1488.16668,788.11194,678.165,658.155,14.79,1.227505241,39610.53924,478.3689876,2.528069496,20.01,177.5290819,8.10629424,0.550153594,99.44984641,1.10038926,0.180126436
42734.00,30-12-2016 00:00,0.125,0.06,2.5,7.84,28.01,48890,456,338,179,46.77,45.38,1.02,0.554485161,156.7197269,1.427152131,3.19E-09,1.90E-08,0.34622824,1.39,990.0052083,28.01,32066.91406,212.7858143,1488.16668,788.11194,678.165,658.01,14.79,1.227505241,39362.30508,474.9800198,2.467115805,20.155,180.784596,8.10629424,0.540582707,99.45941729,1.094832099,0.177891203
42735.00,31-12-2016 00:00,0.625,0.05,2.6,7.8,28.91,49400,465,341,178,46.38,45.01,0.97,0.543068117,160.7463561,1.407371409,3.29E-09,1.86E-08,0.342967245,1.37,998.0260417,28.91,32399.60938,216.9855343,1501.37526,783.70908,672.51,652.645,14.065,1.224669155,39678.80225,480.3890011,2.523341582,19.865,170.6468405,8.06100768,0.546855051,99.45314495,1.1245019,0.174228361
42736.00,01-01-2017 00:00,0.791666667,0.06,2.12,7.82,28.98,49070,461,340,180,46.51,45.14,0.97,0.545717756,158.5442241,1.408319498,3.24E-09,1.87E-08,0.346153846,1.37,999.0329861,28.98,32184.33594,215.1189921,1496.9724,792.5148,674.395,654.53,14.065,1.227440338,39504.35219,478.3009489,2.502210769,19.865,174.5987619,8.1515808,0.544545044,99.45545496,1.126835447,0.175078424
42737.00,02-01-2017 00:00,0.958333333,0.07,2.22,7.78,28.91,48880,460,344,180.5,46.3,44.93,0.97,0.550081944,159.6015971,1.388125728,3.25E-09,1.88E-08,0.344137274,1.37,1000.039931,28.91,32060.39063,214.6523565,1514.58384,794.71623,671.35,651.485,14.065,1.22568464,39295.92836,475.5639644,2.496203052,19.865,174.2847386,8.17422408,0.546245796,99.4537542,1.1245019,0.176478553
42738.00,03-01-2017 00:00,0.291666667,0.06,3.03,7.75,28.63,49080,448,342,180,46.9,45.52,0.96,0.536255661,154.3830746,1.40466897,3.15E-09,1.84E-08,0.344827586,1.38,1002.012153,28.63,32190.85938,209.0527298,1505.77812,792.5148,680.05,660.04,13.92,1.226284867,39475.16372,477.3790916,2.42881645,20.01,181.1747249,8.1515808,0.5295804,99.4704196,1.115205207,0.172042773
42739.00,04-01-2017 00:00,0.625,0.07,2.61,7.8,28.92,49150,440,340,181,46.53,45.15,0.97,0.523366904,160.6791939,1.415475824,3.29E-09,1.79E-08,0.347408829,1.38,1004.026042,28.92,32236.52344,205.3196454,1496.9724,796.91766,674.685,654.675,14.065,1.228536492,39603.74541,479.4587002,2.387729281,20.01,173.5440291,8.19686736,0.518434919,99.48156508,1.124835034,0.167907773
42740.00,05-01-2017 00:00,0.958333333,0.06,3.04,7.65,28.75,48990,448,342,179,46.45,45.07,1.03,0.532827249,158.5636281,1.408577417,3.23E-09,1.82E-08,0.343570058,1.38,1006.039931,28.75,32132.14844,209.0527298,1505.77812,788.11194,673.525,653.515,14.935,1.225192054,39368.05296,476.2200848,2.429782726,20.01,174.7946979,8.10629424,0.531021257,99.46897874,1.119182167,0.170942862
42741.00,06-01-2017 00:00,0.125,0.06,2.96,7.68,28.66,48950,447,342,179,46.49,45.11,1.03,0.533492279,157.9767593,1.407355519,3.22E-09,1.83E-08,0.343570058,1.38,1007.005208,28.66,32106.05469,208.5860943,1505.77812,788.11194,674.105,654.095,14.935,1.225192054,39336.0831,475.6756053,2.423634883,20.01,175.9130296,8.10629424,0.530266559,99.46973344,1.116198417,0.171156218
42742.00,07-01-2017 00:00,0.291666667,0.06,2.4,7.78,28.56,48950,440,338,179,46.4,45.02,1.03,0.525706225,160.3797691,1.424450005,3.27E-09,1.80E-08,0.34622824,1.38,1008.012153,28.56,32106.05469,205.3196454,1488.16668,788.11194,672.8,652.79,14.935,1.227505241,39410.3504,476.4525402,2.384882227,20.01,173.7923421,8.10629424,0.52097899,99.47902101,1.112890387,0.168658279
42743.00,08-01-2017 00:00,0.458333333,0.06,2.96,7.74,28.82,48970,447,338,180,46.4,45.02,1.03,0.532232551,160.9801323,1.425691249,3.29E-09,1.82E-08,0.347490347,1.38,1009.019097,28.82,32119.10156,208.5860943,1488.16668,792.5148,672.8,652.79,14.935,1.228607787,39461.77829,477.5111694,2.424920376,20.01,172.7737509,8.1515808,0.528577533,99.47142247,1.121507141,0.17075207
42744.00,09-01-2017 00:00,0.958333333,0.06,3.09,7.74,29,49170,504,340,180,46.34,44.97,0.96,0.595060554,161.3404203,1.408590381,3.30E-09,2.04E-08,0.346153846,1.37,1011.039931,29,32249.57031,235.184321,1496.9724,792.5148,671.93,652.065,13.92,1.227440338,39584.42349,479.3421183,2.735841785,19.865,171.4712235,8.1515808,0.594133501,99.4058665,1.127502865,0.190908694
42745.00,10-01-2017 00:00,0.125,0.06,2.96,7.7,28.96,49020,494,335,179,46.56,45.19,1.03,0.581600309,157.9123451,1.433655203,3.23E-09,1.99E-08,0.348249027,1.37,1012.005208,28.96,32151.71875,230.5179655,1474.9581,788.11194,675.12,655.255,14.935,1.229271872,39523.2035,478.5068908,2.681191522,19.865,174.4268007,8.10629424,0.583247169,99.41675283,1.126168337,0.186590347
42746.00,11-01-2017 00:00,0.291666667,0.07,2.66,7.7,28.78,49400,486,336,180,46.5,45.12,1.03,0.573788674,164.1155952,1.434517873,3.37E-09,1.96E-08,0.348837209,1.38,1013.012153,28.78,32399.60938,226.784881,1479.36096,792.5148,674.25,654.24,14.935,1.229787402,39844.63145,482.2722491,2.636189183,20.01,169.6739401,8.1515808,0.569172992,99.43082701,1.120178126,0.184084201
42747.00,12-01-2017 00:00,0.291666667,0.06,2.1,7.94,28.82,49100,491,339,180,46.4,45.03,1.03,0.583360685,161.6951412,1.410743417,3.31E-09,2.00E-08,0.346820809,1.37,1016.012153,28.82,32203.90625,229.1180588,1492.56954,792.5148,672.8,652.935,14.935,1.228022554,39547.12319,478.5864168,2.6636697,19.865,172.0097529,8.1515808,0.579354553,99.42064545,1.121507141,0.187155115
42748.00,13-01-2017 00:00,0.458333333,0.06,1.75,7.96,28.83,48830,480,340,181,46.3,44.92,1.04,0.576201444,161.816649,1.41424995,3.30E-09,1.97E-08,0.347408829,1.38,1017.019097,28.83,32027.77344,223.9850677,1496.9724,796.91766,671.35,651.34,15.08,1.228536492,39347.28841,476.0848023,2.604067726,20.01,172.7842654,8.19686736,0.569251597,99.4307484,1.121839586,0.184858271
42749.00,14-01-2017 00:00,0.791666667,0.06,2.31,7.89,29,49080,484,342,180,46.3,44.92,1.04,0.573028697,161.8535765,1.409684193,3.31E-09,1.96E-08,0.344827586,1.38,1019.032986,29,32190.85938,225.8516099,1505.77812,792.5148,671.35,651.34,15.08,1.226284867,39475.16372,477.9646775,2.627252109,20.01,170.9275747,8.1515808,0.572135968,99.42786403,1.127502865,0.183840383
42750.00,15-01-2017 00:00,0.958333333,0.06,2.31,7.96,28.94,48220,471,344,180,46.31,44.92,0.97,0.56906809,152.9844791,1.409933213,3.09E-09,1.95E-08,0.34351145,1.39,1020.039931,28.94,31629.84375,219.7853476,1514.58384,792.5148,671.495,651.34,14.065,1.22514119,38751.0244,468.7502011,2.55616196,20.155,181.1584608,8.1515808,0.567173,99.432827,1.125501532,0.182569732
42751.00,16-01-2017 00:00,0.125,0.07,2.22,7.92,28.84,48390,474,344,179,46.52,45.13,0.96,0.569711045,150.8491169,1.410851768,3.05E-09,1.95E-08,0.342256214,1.39,1021.005208,28.84,31740.74219,221.1852543,1514.58384,788.11194,674.54,654.385,13.92,1.224053178,38852.35635,469.8698392,2.571594875,20.155,183.2442557,8.10629424,0.569296885,99.43070312,1.122172107,0.182776006
42752.00,17-01-2017 00:00,0.291666667,0.07,2.31,7.9,28.7,48830,470,343,178.5,46.6,45.21,0.96,0.560588899,153.6308977,1.414657165,3.12E-09,1.92E-08,0.342281879,1.39,1022.012153,28.7,32027.77344,219.3187121,1510.18098,785.91051,675.7,655.545,13.92,1.224075397,39204.4095,474.081212,2.548706198,20.155,180.1699942,8.08365096,0.559423582,99.44057642,1.117523764,0.179849418
42753.00,18-01-2017 00:00,0.458333333,0.07,2.13,7.91,28.74,48970,471,344,178.4,46.5,45.11,0.96,0.559515493,155.6444464,1.410859824,3.17E-09,1.92E-08,0.341500766,1.39,1023.019097,28.74,32119.10156,219.7853476,1514.58384,785.470224,674.25,654.095,13.92,1.22339966,39294.49793,475.2781739,2.554468801,20.155,177.5287949,8.079122304,0.559328556,99.44067144,1.118850334,0.179505046
42754.00,19-01-2017 00:00,0.625,0.06,2.31,7.94,29.2,48860,464,342,180,46.3,44.91,0.96,0.548554595,158.2293766,1.422629871,3.23E-09,1.88E-08,0.344827586,1.39,1024.026042,29.2,32047.34375,216.5188987,1505.77812,792.5148,671.35,651.195,13.92,1.226284867,39299.17268,476.0616765,2.520332451,20.155,173.8111559,8.1515808,0.550950272,99.44904973,1.134193934,0.175988545
42755.00,20-01-2017 00:00,0.791666667,0.06,2.46,7.89,29.07,48420,461,341,180,46.3,44.9,0.97,0.551792681,155.1138475,1.435727641,3.14E-09,1.89E-08,0.345489443,1.4,1025.032986,29.07,31760.3125,215.1189921,1501.37526,792.5148,671.35,651.05,14.065,1.226861117,38965.49248,471.6526748,2.50295651,20.3,177.9852817,8.1515808,0.55207564,99.44792436,1.129841244,0.177027396
42756.00,21-01-2017 00:00,0.958333333,0.07,3.04,7.78,29.06,48360,458,340,180,46.06,44.66,0.96,0.548781619,157.7859386,1.440265869,3.20E-09,1.88E-08,0.346153846,1.4,1026.039931,29.06,31721.17188,213.7190854,1496.9724,792.5148,667.87,647.57,13.92,1.227440338,38935.84593,471.2636822,2.486582487,20.3,175.0229003,8.1515808,0.548900583,99.45109942,1.12950696,0.17606138
42757.00,22-01-2017 00:00,0.125,0.07,2.12,7.85,29,48680,468,340,181,46.1,44.7,0.98,0.560687606,161.9336213,1.437095424,3.30E-09,1.92E-08,0.347408829,1.4,1027.005208,29,31929.92188,218.385441,1496.9724,796.91766,668.45,648.15,14.21,1.228536492,39227.0742,474.8381696,2.540381829,20.3,171.7922123,8.19686736,0.556721207,99.44327879,1.127502865,0.179881086
42758.00,23-01-2017 00:00,0.291666667,0.06,2.42,7.79,28.76,48520,456,340,180,46.75,45.34,1.03,0.549454357,152.4356662,1.446371606,3.09E-09,1.88E-08,0.346153846,1.41,1028.012153,28.76,31825.54688,212.7858143,1496.9724,792.5148,677.875,657.43,14.935,1.227440338,39063.96002,472.4077073,2.473262899,20.445,182.7830556,8.1515808,0.544711325,99.45528867,1.119514077,0.176277209
42759.00,24-01-2017 00:00,0.625,0.07,2.82,7.76,28.91,49310,514,337,179,46.8,45.38,0.96,0.60307789,156.4691007,1.475522,3.21E-09,2.07E-08,0.346899225,1.42,1029.026042,28.91,32340.89844,239.8506766,1483.76382,788.11194,678.6,658.01,13.92,1.228091055,39717.5681,480.8777489,2.789305885,20.59,176.296557,8.10629424,0.603890641,99.39610936,1.1245019,0.193480834
42760.00,25-01-2017 00:00,0.791666667,0.07,2.85,7.75,29,49240,504,336,180,46.8,45.38,0.95,0.59308509,156.9560264,1.479227236,3.22E-09,2.03E-08,0.348837209,1.42,1030.032986,29,32295.23438,235.184321,1479.36096,792.5148,678.6,658.01,13.775,1.229787402,39716.27239,481.0047583,2.735841785,20.59,176.2610835,8.1515808,0.592161114,99.40783889,1.127502865,0.190274921
42761.00,26-01-2017 00:00,0.958333333,0.06,2.71,7.8,28.96,48710,492,339,181,46.41,44.99,0.95,0.589497295,158.0412487,1.461816399,3.22E-09,2.02E-08,0.348076923,1.42,1031.039931,28.96,31949.49219,229.5846944,1492.56954,796.91766,672.945,652.355,13.775,1.229121139,39269.79623,475.3134882,2.670334003,20.59,176.2318458,8.19686736,0.58463429,99.41536571,1.126168337,0.189123876
42762.00,27-01-2017 00:00,0.125,0.06,2.82,7.76,28.9,48520,487,339,181,46.56,45.13,0.96,0.586820839,154.85766,1.471261259,3.15E-09,2.01E-08,0.348076923,1.43,1032.005208,28.9,31825.54688,227.2515166,1492.56954,796.91766,675.12,654.385,13.92,1.229121139,39117.45243,473.3004194,2.642665087,20.735,180.1747457,8.19686736,0.580946617,99.41905338,1.124168843,0.18826521
42763.00,28-01-2017 00:00,0.291666667,0.06,2.93,7.76,28.87,48860,488,340,180,46.67,45.24,0.97,0.582042169,155.2181848,1.46844262,3.16E-09,1.99E-08,0.346153846,1.43,1033.012153,28.87,32047.34375,227.7181521,1496.9724,792.5148,676.715,655.98,14.065,1.227440338,39336.20245,476.0082492,2.647829597,20.735,178.9220804,8.1515808,0.578902227,99.42109777,1.123170131,0.186732106
42764.00,29-01-2017 00:00,0.458333333,0.05,2.66,7.81,29.03,49310,494,340,180,46.44,45.01,0.96,0.58109048,161.6689626,1.47070459,3.31E-09,1.99E-08,0.346153846,1.43,1034.019097,29.03,32340.89844,230.5179655,1496.9724,792.5148,673.38,652.645,13.92,1.227440338,39696.52331,480.8034467,2.681813072,20.735,170.9708664,8.1515808,0.580700641,99.41929936,1.128504567,0.186426783
42765.00,30-01-2017 00:00,0.625,0.06,2.22,7.8,29.9,49150,492,341,180,45.9,44.47,0.97,0.566160646,164.8067995,1.478189106,3.38E-09,1.94E-08,0.345489443,1.43,1035.026042,29.9,32236.52344,229.5846944,1501.37526,792.5148,665.55,644.815,14.065,1.226861117,39549.73716,480.3319925,2.678646739,20.735,163.4641542,8.1515808,0.580496132,99.41950387,1.157855673,0.181636959
42766.00,31-01-2017 00:00,0.125,0.06,2.31,7.74,28.92,48350,491,339,181,46.81,45.37,1.03,0.593357918,151.2040994,1.481834987,3.07E-09,2.03E-08,0.348076923,1.44,1036.005208,28.92,31714.64844,229.1180588,1492.56954,796.91766,678.745,657.865,14.935,1.229121139,38981.14481,471.6155133,2.664552236,20.88,184.4190389,8.19686736,0.587766367,99.41223363,1.124835034,0.19036245
42767.00,01-02-2017 00:00,0.291666667,0.07,2.31,7.76,28.79,47920,457,291,181,46.7,45.25,0.95,0.545906122,158.7864997,1.759210485,3.25E-09,1.87E-08,0.383474576,1.45,1037.012153,28.79,31387.83203,213.2524498,1281.23226,796.91766,677.15,656.125,13.775,1.261245851,39587.77293,479.051003,2.478934302,21.025,176.2904313,8.19686736,0.538682613,99.46131739,1.120510265,0.175138856
42768.00,02-02-2017 00:00,0.125,0.07,2.33,7.79,28.93,48560,469,343,180,46.56,45.21,1.02,0.562610573,153.4147129,1.373656959,3.11E-09,1.93E-08,0.34416826,1.35,1039.005208,28.93,31851.64063,218.8520765,1510.18098,792.5148,675.12,655.545,14.79,1.225711566,39040.9243,472.3837875,2.545221094,19.575,180.7039336,8.1515808,0.56057094,99.43942906,1.125168245,0.180498016
42769.00,03-02-2017 00:00,0.791666667,0.07,2.42,7.6,31.53,52580,528,343,178,49.17,47.85,1.01,0.533969762,147.6630389,1.381195842,3.18E-09,1.83E-08,0.341650672,1.32,1058.032986,31.53,34677.5,246.3835744,1510.18098,783.70908,712.965,693.825,14.645,1.223529263,42428.93601,519.6306124,2.890163213,19.14,172.0095509,8.06100768,0.580697037,99.41930296,1.214437638,0.171309406
42770.00,04-02-2017 00:00,0.125,0.07,2.4,7.66,31.7,52940,646,343,178,49.08,47.76,1.03,0.645681354,151.2764751,1.383399947,3.27E-09,2.21E-08,0.341650672,1.32,1059.005208,31.7,34913.75,301.4465702,1510.18098,783.70908,711.66,692.52,14.935,1.223529263,42717.9948,523.6208558,3.538239741,19.14,167.0723839,8.06100768,0.70566648,99.29433352,1.220459904,0.207148975
42771.00,05-02-2017 00:00,0.125,0.07,2.4,7.61,31.38,52260,544,343,179,49.16,47.85,1.02,0.559371302,145.9870349,1.366587282,3.13E-09,1.92E-08,0.342911877,1.31,1060.005208,31.38,34416.95313,253.8497434,1510.18098,788.11194,712.82,693.825,14.79,1.224621159,42147.72902,515.7809257,2.976299419,18.995,175.7278737,8.10629424,0.602285697,99.3977143,1.209143008,0.179458786
42772.00,06-02-2017 00:00,0.791666667,0.06,2.02,7.72,31.69,53200,554,340,179,49.7,48.38,1.02,0.553019054,147.9984297,1.394555686,3.22E-09,1.89E-08,0.344894027,1.32,1061.032986,31.69,35084.375,258.5160989,1496.9724,788.11194,720.65,701.51,14.79,1.226342681,43025.46648,527.5418602,3.034111941,19.14,171.7822518,8.10629424,0.600844384,99.39915562,1.220105014,0.177420843
42773.00,07-02-2017 00:00,0.125,0.07,1.81,7.8,31.29,52880,537,339,180,49.81,48.49,1.03,0.547893153,146.6499345,1.391594741,3.17E-09,1.88E-08,0.346820809,1.32,1062.005208,31.29,34874.375,250.5832944,1492.56954,792.5148,722.245,703.105,14.935,1.228022554,42826.51904,524.3041765,2.937123135,19.14,176.3729466,8.1515808,0.585112449,99.41488755,1.205974823,0.17577634
42774.00,08-02-2017 00:00,0.791666667,0.08,2.22,7.8,30.85,52560,542,340,179,49.1,47.76,1,0.561176157,152.1978204,1.404539233,3.27E-09,1.92E-08,0.344894027,1.34,1064.032986,30.85,34664.375,252.9164722,1496.9724,788.11194,711.95,692.52,14.5,1.226342681,42510.40256,519.5100011,2.960190966,19.43,171.1851899,8.10629424,0.594951958,99.40504804,1.190578372,0.180037824
42775.00,09-02-2017 00:00,0.125,0.07,2,7.8,30.76,52670,492,340,179,49.2,47.86,1,0.509688657,152.420733,1.40334501,3.28E-09,1.74E-08,0.344894027,1.34,1065.005208,30.76,34736.5625,229.5846944,1496.9724,788.11194,713.4,693.97,14.5,1.226342681,42598.92917,520.4857887,2.686252009,19.43,171.3854634,8.10629424,0.538944755,99.46105525,1.18744795,0.163519486
42776.00,10-02-2017 00:00,0.458333333,0.07,2.22,7.63,28.64,52470,473,341,179,49.28,47.92,1.01,0.523817853,156.1658552,1.391203124,3.34E-09,1.79E-08,0.344230769,1.36,1068.019097,28.64,34605.3125,220.7186188,1501.37526,788.11194,714.56,694.84,14.645,1.225765887,42418.01158,514.5609072,2.564468022,19.72,178.0585608,8.10629424,0.520341738,99.47965826,1.115536201,0.168052447
42777.00,11-02-2017 00:00,0.125,0.07,2.31,7.7,28.27,52850,465,339,177,49.52,48.16,0.96,0.511587242,154.9242405,1.399874712,3.32E-09,1.75E-08,0.343023256,1.36,1069.005208,28.27,34854.6875,216.9855343,1492.56954,779.30622,718.04,698.32,13.92,1.224717715,42687.15324,517.3360135,2.517992509,19.72,179.441979,8.01572112,0.508315776,99.49168422,1.103340145,0.164128594
42778.00,12-02-2017 00:00,0.125,0.06,2.02,7.69,28.6,52350,439,339,180,49.3,47.94,1.02,0.490395777,156.3015166,1.397478401,3.34E-09,1.68E-08,0.346820809,1.36,1070.005208,28.6,34475.92773,204.8530098,1492.56954,792.5148,714.85,695.13,14.79,1.228022554,42337.21681,513.4693802,2.37977655,19.72,179.1103963,8.1515808,0.48386036,99.51613964,1.114212684,0.1573299
42779.00,13-02-2017 00:00,0.125,0.08,2.02,7.68,28.59,52520,478,340,177,48.23,46.88,1.01,0.524415607,168.7090889,1.389335377,3.61E-09,1.79E-08,0.342359768,1.35,1071.005208,28.59,34638.125,223.0517965,1496.9724,779.30622,699.335,679.76,14.645,1.224142835,42402.01254,514.2729733,2.591153029,19.575,163.2206797,8.01572112,0.526040589,99.47395941,1.113881996,0.16824422
42780.00,14-02-2017 00:00,0.791666667,0.08,2.31,7.67,29.2,51950,569,346,179,48.8,47.45,1.02,0.628313511,153.7196527,1.366169905,3.26E-09,2.15E-08,0.340952381,1.35,1072.032986,29.2,34213.81836,265.5156323,1523.38956,788.11194,707.6,688.025,14.79,1.222925871,41840.96363,508.1969531,3.090817776,19.575,177.9163647,8.10629424,0.634582976,99.36541702,1.134193934,0.201576984
42781.00,15-02-2017 00:00,0.125,0.07,2.02,7.78,29.3,51900,537,343,179,48.9,47.56,1.02,0.590975287,152.4479597,1.370550997,3.23E-09,2.02E-08,0.342911877,1.34,1073.005208,29.3,34181.05469,250.5832944,1510.18098,788.11194,709.05,689.62,14.79,1.224621159,41858.84281,508.5918401,2.917914896,19.43,178.8710748,8.10629424,0.598638848,99.40136115,1.137551004,0.189598049
42782.00,16-02-2017 00:00,0.125,0.08,2.31,7.72,29.5,51890,498,340,178,49.4,48.06,0.95,0.541613387,144.6000583,1.388888972,3.07E-09,1.85E-08,0.343629344,1.34,1074.005208,29.5,34174.50195,232.3845077,1496.9724,783.70908,716.3,696.87,13.775,1.225243514,41872.08688,509.0963828,2.707740273,19.43,186.4213574,8.06100768,0.554986687,99.44501331,1.144288275,0.173761651
